Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
First Choice,CASUAL DINING,2.3,9.0,"Times Square, 550 Highway 7 East, Unit 211, Second Floor, Thornhill","Vietnamese, Asian",30.0,Thornhill
Jung Soo Ne Bonga,CASUAL DINING,,,"390 Steeles Avenue West, Unit 5, Thornhill","Korean, Asian",,Thornhill
Swiss Chalet,CASUAL DINING,,,"7700 Bathurst Street, Thornhill L4J 7Y3","Canadian, Grill, Beverages",40.0,Thornhill
Golden Chopsticks,CASUAL DINING,,,"7000 Bathurst Street, Thornhill","Chinese, Asian",35.0,Thornhill
"93 Green Lane, Thornhill",Other,,,CUISINES:,"Mediterranean, Middle Eastern",40.0,Thornhill
Taco Bell,QUICK BITES,2.8,6.0,"7028 Yonge Street,Thornhill","Fast Food, Mexican",20.0,Thornhill
Bourbon St. Grill,QUICK BITES,3.2,6.0,"The Promenade Shopping Centre, 1 Promenade Circle, Thornhill","Cajun, Southern",20.0,Thornhill
Bavarian Burger,QUICK BITES,,,"Grandview Square, 1200 Highway 7, Thornhill","Middle Eastern, Iranian",20.0,Thornhill
Anzenchitai Izakaya,CASUAL DINING,,,"7059 Yonge Street, Thornhill L3T 2A6",Japanese,,Thornhill
Melody Restaurant,CASUAL DINING,2.7,6.0,"1118 Centre Street, Thornhill",Ukrainian,40.0,Thornhill
Starbucks - Sheraton Parkway Hotel,CAFÉ,3.3,7.0,"Sheraton Parkway Hotel, 600 Highway 7 East, Thornhill",Cafe,20.0,Thornhill
Hwanggane Food & Osaka Sushi,Other,,,"7040 Yonge Street, Galleria Market Place, Thornhill","Korean, Japanese, Asian",,Thornhill
Parsian Top Meal,QUICK BITES,3.3,5.0,"230 Commerce Valley Drive East, Thornhill",American,25.0,Thornhill
Ocean Palate,QUICK BITES,,,"World On Yonge, 7181 Yonge Street, Thornhill",Indian,20.0,Thornhill
Philoxenia Greek Cuisine,CASUAL DINING,,,"8199 Yonge St, Thornhill, ON L3T 2C6",Greek,35.0,Thornhill
Bagel Nash,QUICK BITES,3.6,4.0,"7355 Bayview Avenue, Thornhill",Bakery,15.0,Thornhill
Pizzaville,QUICK BITES,,,"2300 John Street, Thornhill L3T 6G7","Pizza, Fast Food",25.0,Thornhill
Coffee Time,QUICK BITES,,,"385 John Street, Thornhill",Cafe,25.0,Thornhill
Halibut House,QUICK BITES,,,"11 Disera Ave, Thornhill",Fish and Chips,15.0,Thornhill
KFC,QUICK BITES,2.7,4.0,"7028 Yonge Street, Thornhill",Fast Food,25.0,Thornhill
Pizza Pizza,QUICK BITES,3.5,5.0,"1553 Steeles Avenue East, Thornhill","Pizza, Fast Food",25.0,Thornhill
Dr. Laffa Restaurant,CASUAL DINING,,,"441 Clark Ave W, Vaughan, Ontario L4J 6W7","Middle Eastern, Mediterranean",25.0,Thornhill
Judy's Fine Food & Bakery,BAKERY,3.5,5.0,"The Shops on Steeles and 404, 2900 Steeles Avenue East, Thornhill","Bakery, Deli",20.0,Thornhill
Anzenchitai Izakaya,CASUAL DINING,,,"7059 Yonge Street, Thornhill L3T 2A6",Japanese,50.0,Thornhill
Bagel Nash,BAKERY,3.2,5.0,"8707 Dufferin Street, Unit 19, Thornhill","Bakery, Deli",20.0,Thornhill
Asahi Japanese Restaurant,CASUAL DINING,3.1,4.0,"7000 Bathurst Street, Thornhill","Sushi, Japanese, Asian",40.0,Thornhill
Saigon Grill,CASUAL DINING,3.3,4.0,"1200 Highway 7 West, Unit 1, Thonrhill",Vietnamese,25.0,Thornhill
Latte mei,QUICK BITES,,,"World On Yonge, 7181 Yonge Street, Unit 242, Thornhill","Beverages, Taiwanese",25.0,Thornhill
Second Cup,CAFÉ,3.8,4.0,"The Promenade Shopping Centre, 1 Promenade Circle, Thornhill","Cafe, Coffee and Tea, Frozen Yogurt",10.0,Thornhill
Spirits Bar & Lounge - Sheraton Parkway Hotel,BAR,2.5,6.0,"Sheraton Parkway Hotel, 600 Highway 7 East, Thornhill",Bar Food,80.0,Thornhill
