Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Mr. Sub,QUICK BITES,,,"3455 Fairview Street, Burlington",Fast Food,25.0,Burlington
Burlington Pizza,QUICK BITES,,,"4490 Fairview Street, Unit D, Burlington",Pizza,30.0,Burlington
Chopsticks Asian Food,QUICK BITES,,,"2146 Mountain Grove Avenue, Burlington","Chinese, Asian",20.0,Burlington
Bocco Caffe,QUICK BITES,,,"3245 Harvester Road, Unit 17, Burlington","Italian, Latin American",25.0,Burlington
COBS Bread,BAKERY,,,"3450 Dundas Street, Burlington",Bakery,15.0,Burlington
Little Caesars,QUICK BITES,,,"Tyandaga Plaza, 1500 Upper Middle Road, Unit 8, Burlington","Pizza, Fast Food",25.0,Burlington
The Dutch Shop & European Bakery,BAKERY,,,"Roseland Plaza, 3019 New Street, Burlington",Bakery,10.0,Burlington
MoMo Sushi,CASUAL DINING,,,"366 Plains Road E, Burlington L7T 0A4","Japanese, Korean",25.0,Burlington
Piccadilly Cafe,CAFÉ,,,"491 Brant Street, Burlington","Breakfast, Cafe",25.0,Burlington
The Wingery,QUICK BITES,,,"1450 Headon Road, Burlington",American,35.0,Burlington
Corned Beef Hut,QUICK BITES,,,"476 Brant Street, Burlington",Deli,20.0,Burlington
Freshly Squeezed,BEVERAGE SHOP,,,"Burlington Mall, 777 Guelph Line, Burlington","Juices, Beverages",15.0,Burlington
New York Fries,QUICK BITES,,,"777 Guelph Line Unit G7, Burlington, ON L7R 3N2",Fast Food,15.0,Burlington
Subway,QUICK BITES,,,"3315 Fairview Street, Unit 3, Burlington",Fast Food,20.0,Burlington
Menchie's,DESSERT PARLOR,,,"1900 Appleby Line, Burlington",Frozen Yogurt,15.0,Burlington
IKEA,CAFÉ,,,"1065 Plains Road E, Burlington Toronto",Cafe,20.0,Burlington
Sakis Mediterrannean and Greek Restaurant,CASUAL DINING,,,"645 Plains Road E, Burlington, ON , Toronto",Mediterranean,,Burlington
Harvey's,QUICK BITES,,,"1950 Appleby Line, Burlington L7L 0B7","Fast Food, Canadian, Burger",25.0,Burlington
Halibut House,CASUAL DINING,,,"Appleby Village, 511 New Street, Burlington",Fish and Chips,35.0,Burlington
Boston Fish & Chips,CASUAL DINING,,,"2501 Guelph Line, Unit 6","Fish and Chips, Seafood",30.0,Burlington
Rendezvous Submarine Shops,QUICK BITES,,,"2057 Mount Forest Drive, Burlington",Fast Food,15.0,Burlington
Marco's Bakery,BAKERY,,,"3500 Fairview Street, Unit 4, Burlington L7N 2R5",Bakery,15.0,Burlington
Castelyn Belgian Chocolates,DESSERT PARLOR,,,"368 Brant Street, Burlington",Desserts,15.0,Burlington
Second Cup Coffee Co.,CAFÉ,,,901 Brant Street,"Cafe, Coffee and Tea, Frozen Yogurt",10.0,Burlington
The Brick Oven Bakery,BAKERY,,,"2501 Guelph Line, Burlington","Bakery, Desserts, Italian",15.0,Burlington
China Wok,QUICK BITES,,,"Eastway Plaza, 4033 New Street, Burlington","Chinese, Asian",25.0,Burlington
Nature's Emporium,QUICK BITES,,,"2180 Itabashi Way, Burlington L7M 5A5","Healthy Food, Salad, Juices",20.0,Burlington
Alloro at The Holiday Inn,CASUAL DINING,,,"The Holiday Inn, 3063 South Service Road",Canadian,50.0,Burlington
Vivene’s Island Cuisine,CASUAL DINING,,,"2025 Uppermiddle Road, Burlington, Toronto","Caribbean, Fusion, Jamaican",50.0,Burlington
Eastway Bake Shoppe,DESSERT PARLOR,,,"Eastway Plaza, 4033 New Street, Burlington",Desserts,20.0,Burlington
La Cupcake Boutique,DESSERT PARLOR,,,"2500 Appleby Line, Burlington, GTA",Desserts,,Burlington
Uptown Tavern,CASUAL DINING,,,"1900 Walkers Line, Burlington",American,25.0,Burlington
Panda Chopsticks,CASUAL DINING,,,"650 Plains Road East, Burlington","Chinese, Asian",30.0,Burlington
Beertown Public House,CASUAL DINING,,,"2050 Appleby Line Unit K, Burlington, ON L7L 6M6",Canadian,40.0,Burlington
Pizza Nova,QUICK BITES,,,"1450 Headon Road, Burlington","Pizza, Fast Food",30.0,Burlington
Mount Royal Pizza,QUICK BITES,,,"2053 Mount Forest Drive, Burlington","Pizza, Fast Food",25.0,Burlington
Cultures,QUICK BITES,,,"Burlington Mall, 777 Guelph Line, Burlington","Healthy Food, Sandwich",25.0,Burlington
The Garden Grille & Bar - Hilton Garden Inn,CASUAL DINING,,,"Hilton Garden Inn, 985 Syscon Road, Burlington","American, Grill, Steak",50.0,Burlington
Jugo Juice,BEVERAGE SHOP,,,"Mapleview Shopping Centre, 900 Maple Avenue, Burlington","Juices, Beverages",20.0,Burlington
Burro,CASUAL DINING,,,"4-480 Brant Street South, Burlington L7R 2G4",Mexican,25.0,Burlington
Wing Machine,QUICK BITES,,,"3650 Dundas Street, Burlington",Fast Food,30.0,Burlington
Clarke's Homestyle Bakery,BAKERY,,,"2049 Mount Forest Drive, Burlington","Bakery, Desserts",10.0,Burlington
Free Topping Pizza,QUICK BITES,,,"2453 Mount Forest Drive, Burlington","Pizza, Fast Food",25.0,Burlington
Tha Spice Is Right,CASUAL DINING,,,"5353 Lakeshore Road, Burlington L7L 1C8",Jamaican,40.0,Burlington
Dynasties,CASUAL DINING,,,"399 John Street, Burlington",Portuguese,25.0,Burlington
Lakeshore Coffee House,CAFÉ,,,"2007 Lakeshore Road, Burlington",Cafe,20.0,Burlington
Burger King,FAST FOOD,,,3295 Fairview Street,"Fast Food, Burger",20.0,Burlington
Nothing Bundt Cakes,BAKERY,,,3350 Fairview Street Unit 15,Bakery,15.0,Burlington
Papa John's Pizza,FAST CASUAL,,,756 Guelph Line,"Fast Food, Italian",25.0,Burlington
Mamma's Pizza,QUICK BITES,,,"2500 Appleby Line, Burlington","Pizza, Fast Food",25.0,Burlington
Osmow's Grill,CASUAL DINING,,,"2435 Appleby Line, Burlington L7L 0B6","Egyptian, Mediterranean",,Burlington
Royal Cumin Indian Takeaway,CASUAL DINING,,,"650 Plains Rd E #6, Burlington, ON L7T 2E9",Indian,25.0,Burlington
mmmSugar,CAFÉ,,,"676 Appleby Line, Unit 103, Burlington","Cafe, Desserts",25.0,Burlington
Cupid's Gourmet Cupcakes,DESSERT PARLOR,,,"3450 Dundas Street, Burlington",Desserts,10.0,Burlington
The Deli House,BAKERY,,,"2201 Brant Street, Burlington",Bakery,15.0,Burlington
Jusjerk Caribbean Restaurant,FAST CASUAL,,,"3300 Fairview St. Burlington, Burlington, Toronto, Toronto",Caribbean,15.0,Burlington
Purdy's,DESSERT PARLOR,,,"Mapleview Shopping Centre, 900 Maple Avenue, Unit 112, Burlington","Desserts, Ice Cream",20.0,Burlington
Rocky Mountain Chocolate Factory,DESSERT PARLOR,,,"Burlington Mall, 777 Guelph Line, Burlington",Desserts,15.0,Burlington
Koya Japan,QUICK BITES,,,"Burlington Mall, 777 Guelph Line, Burlington","Fast Food, Japanese, Asian",25.0,Burlington
Club 54,BAR,,,"3354 Harvester Road, Burlington",Bar Food,,Burlington
Teavana,BEVERAGE SHOP,,,"Burlington Mall, 777 Guelph Line, Burlington","Tea, Beverages",20.0,Burlington
Godiva Chocolatier,DESSERT PARLOR,,,"Mapleview Shopping Centre, 900 Maple Avenue, Burlington",Desserts,25.0,Burlington
Select Sandwich,QUICK BITES,,,"5515 North Service Road, Burlington","Deli, Sandwich",25.0,Burlington
Dipndip,DESSERT PARLOR,,,"1860, Appleby Line, Unit 22, Burlington, Toronto","Desserts, Cafe",,Burlington
Extreme Pita,Other,,,"Mapleview Shopping Centre, Food Court, 900 Maple Avenue, Burlington","Fast Food, Mediterranean",25.0,Burlington
Club Sub,QUICK BITES,,,"2080 Appleby Line, Burlington",Sandwich,20.0,Burlington
Salvatore's,CASUAL DINING,,,"1477 Lakeshore Road, Burlington L7S 1B5",Italian,25.0,Burlington
Pintoh,CASUAL DINING,,,"399 Elizabeth Street Unit 1-3, Burlington L7R 0A4",Thai,,Burlington
Tannoreen,CASUAL DINING,,,"1250 Brant St. Unit 3C, Burlington, Ontario, Canada, Toronto, ON, Toronto","Greek, Mediterranean",20.0,Burlington
East Side Mario's,FAST CASUAL,,,"777 Guelph Line Unit M18, Burlington, Toronto L7R 3N2","Pizza, Italian",30.0,Burlington
Sunrise Diner & Grill,CASUAL DINING,,,"4460 Fairview Street, Unit B104 L7L 5P9",Diner,,Burlington
Ricky's All Day Grill,CASUAL DINING,,,1-2535 Appleby Line L7L 0B6,"Grill, Bar Food",25.0,Burlington
Ikki Sushi,CASUAL DINING,,,"1505 Guelph Line, Burlington, ON L7P 3B6, Canada","Sushi, Japanese",25.0,Burlington
Coop Burlington,CASUAL DINING,,,"370 Brant St, Burlington, ON L7R 2E8, Canada","American, Burger",20.0,Burlington
Tim Hortons,CAFÉ,,,1240 Burloak Drive,"Asian, Donuts, Desserts",20.0,Burlington
Babaz,QUICK BITES,,,"4000 Mainway, Burlington","Middle Eastern, Mediterranean",20.0,Burlington
Burritopizza Club,QUICK BITES,,,"650 Plains Road East, Burlington","Fast Food, Italian, Mexican",30.0,Burlington
Shawarma Pita & Grill,QUICK BITES,,,"676 Appleby Line Unit E103, Burlington, ON",Middle Eastern,20.0,Burlington
Quesada Burritos & Tacos,QUICK BITES,,,"2000, Appleby Line, Burlington, Toronto, ON L7L 6M6",Tex-Mex,15.0,Burlington
Pizzaiolo Brant Street,QUICK BITES,,,"1477 Lakeshore Road, Burlington, ON L7S 1B5",Pizza,20.0,Burlington
Wundeba Restaurant,FAST CASUAL,,,"4448 Guelph Line, Burlington, ON L7P 0N2",Fast Food,35.0,Burlington
Harvey's,QUICK BITES,,,"2422 Fairview St, Burlington, Toronto","Fast Food, Canadian",10.0,Burlington
