Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
The Place,CAFÉ,,,"16 Church Street, St. Lawrence, Toronto M5E 1M1",Cafe,15.0,St. Lawrence
Lettieri,CAFÉ,2.6,4.0,"Victoria Tower, 25 Adelaide Street East, Toronto",Cafe,25.0,St. Lawrence
Super Wraps,Other,,,"1 Queen Street East, The PATH, Toronto",Fast Food,15.0,St. Lawrence
Menchie's,DESSERT PARLOR,,,"16 Church Street, Toronto",Frozen Yogurt,15.0,St. Lawrence
Mamma's Pizza,QUICK BITES,,,"127 Yonge Street, Toronto","Pizza, Fast Food",25.0,St. Lawrence
Yogen Früz,DESSERT PARLOR,,,"16 Yonge Street, Toronto","Frozen Yogurt, Desserts",15.0,St. Lawrence
Smoke's Poutinerie,QUICK BITES,,,"George Brown College, Lower Level, 200 King Street East, Toronto",Canadian,25.0,St. Lawrence
Cavern Bar,BAR,,,"76 Church Street, Toronto M5C 2G1",Bar Food,50.0,St. Lawrence
241 Pizza,QUICK BITES,,,"526 Richmond Street East, Toronto","Pizza, Fast Food",30.0,St. Lawrence
Druxy's Famous Deli,QUICK BITES,,,"29 Queen Street East, Toronto, ON, M5C 1R5","Fast Food, Sandwich",25.0,St. Lawrence
"Richmond Street East, St. Lawrence",Other,,,CUISINES:,American,,St. Lawrence
Popeyes,QUICK BITES,,,"106, Front Street East, St. Lawrence, Toronto",Fast Food,25.0,St. Lawrence
Luba's Coffee Boutique,CAFÉ,,,"St. Lawrence Market, 91 Front Street East, Toronto",Cafe,10.0,St. Lawrence
Bento Sushi,QUICK BITES,,,"George Brown College, Basement, 200 King Street East, Toronto","Sushi, Fast Food",25.0,St. Lawrence
We Brew Café,CAFÉ,,,"37 King St E, St. Lawrence, Toronto",Cafe,30.0,St. Lawrence
VIV At The Cosmo,CASUAL DINING,,,"8 Colborne Street, St. Lawrence, Toronto M5E 1E1",American,100.0,St. Lawrence
Farm'r,CASUAL DINING,,,"140A The Esplanade, Toronto, ON M5A 4P5","Canadian, Healthy Food",25.0,St. Lawrence
Planta Burger,CASUAL DINING,,,"4 Temperance St, Toronto, ON M5H 1Y4","Burger, Vegetarian",25.0,St. Lawrence
Capt'n Sub,QUICK BITES,,,"526 Richmond Street East, Toronto",Fast Food,20.0,St. Lawrence
Tractor Everyday Healthy Foods,FAST CASUAL,,,"151 Yonge Street, Toronto","American, Healthy Food, Vegetarian",45.0,St. Lawrence
Tim Hortons,CAFÉ,,,55 Front Street East,"Cafe, Donuts",20.0,St. Lawrence
Bluestone Lane,Other,,,"37 King Street. East, St. Lawrence, Toronto",Coffee and Tea,15.0,St. Lawrence
Kramer's At The Cosmo,CASUAL DINING,,,"8, Colborne, St. Lawrence, Toronto",Continental,45.0,St. Lawrence
