Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Casa Coffee,CAFÉ,3.6,13.0,"235 Augusta Avenue, Toronto M5T",Cafe,15.0,Kensington-Chinatown
Anne's Magic Kitchen,CASUAL DINING,3.3,10.0,"414 Dundas Street West, Toronto M5T1G7",Northern Chinese,30.0,Kensington-Chinatown
El Rancho,CASUAL DINING,3.4,22.0,"430 College Street, Toronto M5T 1T3",Latin American,75.0,Kensington-Chinatown
Pizzaiolo,QUICK BITES,3.3,26.0,"624 Queen Street West, Toronto","Pizza, Fast Food",30.0,Kensington-Chinatown
Latin Taste,QUICK BITES,3.3,10.0,"200 Baldwin Street, Toronto M5T","Argentine, Latin American",15.0,Kensington-Chinatown
New Hong Fatt,CASUAL DINING,3.1,15.0,"443 Dundas Street West, Toronto M5T 1G6",Cantonese,25.0,Kensington-Chinatown
Jerk Spot,QUICK BITES,2.9,14.0,"149 Baldwin Street, Toronto M5T 1L9",West Indian,25.0,Kensington-Chinatown
Popeyes,QUICK BITES,3.6,19.0,"267 College Street, Toronto M5T 1R5",Fast Food,25.0,Kensington-Chinatown
Eative,DESSERT PARLOR,3.4,7.0,"228 Augusta Avenue, Toronto M5T 2L8","Ice Cream, Desserts",10.0,Kensington-Chinatown
Pokito,CASUAL DINING,3.6,8.0,"420 Queen Street W, Toronto M5V 2A7","Seafood, Caribbean",20.0,Kensington-Chinatown
Sichuan Landscape,CASUAL DINING,2.7,13.0,"416 Spadina Avenue, Toronto M5T 2G7",Sichuan,45.0,Kensington-Chinatown
Saigon Lotus Restaurant,CASUAL DINING,3.6,11.0,"6 St. Andrew Street, Toronto M5T 1K6","Vietnamese, Vegetarian",25.0,Kensington-Chinatown
Banh Mi Bar,CASUAL DINING,3.3,6.0,"189 Augusta Aveue, Toronto M5T2L4",Vietnamese,25.0,Kensington-Chinatown
The Hideout,Other,2.8,17.0,"484 Queen Street West, Toronto","Canadian, Bar Food",45.0,Kensington-Chinatown
North East Chinese Restaurant,CASUAL DINING,3.8,11.0,"476 Dundas Street West, Toronto M5T 1G9",Northern Chinese,30.0,Kensington-Chinatown
Pow Wow Cafe,CAFÉ,3.6,6.0,"213 Augusta Avenue, Toronto M5T 2L4","Cafe, Canadian",25.0,Kensington-Chinatown
Thirsty & Miserable,BAR,3.1,15.0,"197 1/2 Baldwin Street, Toronto M5T1M1",Drinks Only,30.0,Kensington-Chinatown
The Embassy Bar,BAR,3.1,12.0,"223 Augusta Avenue, Toronto M5T 2L4",Drinks Only,30.0,Kensington-Chinatown
Hey Noodles,CASUAL DINING,3.2,5.0,"478 Dundas Street West, Toronto M5T 1G9",Sichuan,25.0,Kensington-Chinatown
Cafe Novo,CAFÉ,3.1,5.0,"254 Augusta Avenue, Toronto M5T2L7",Cafe,20.0,Kensington-Chinatown
Canteen,CASUAL DINING,3.0,11.0,"Dragon City Mall, Second Floor, Unit L, 280 Spadina Avenue, Toronto M5T 0A1","Hong Kong Style, Chinese",25.0,Kensington-Chinatown
Segovia,QUICK BITES,3.5,10.0,"218 Augusta Avenue, Toronto M5T2L8",Brazilian,10.0,Kensington-Chinatown
Levetto,CASUAL DINING,3.3,4.0,"382 Spadina Avenue, Toronto M5T 2G5","Italian, Pizza",45.0,Kensington-Chinatown
The Den,CASUAL DINING,,,"423 College Street, Toronto M5T 1T1","Tapas, Bar Food",50.0,Kensington-Chinatown
Mare Pizzeria,QUICK BITES,3.2,12.0,"185 Baldwin Street, Toronto M5T1M1","Fast Food, Italian",25.0,Kensington-Chinatown
Hong Kong Island Bakery,BAKERY,3.1,4.0,"336 Spadina Avenue, Toronto M5T 2G2","Bakery, Chinese",10.0,Kensington-Chinatown
Easy Drink Easy Go,CAFÉ,,,"482 Dundas Street West, Toronto M2N5R6","Beverages, Taiwanese, Cafe",25.0,Kensington-Chinatown
Wafels & More,FAST CASUAL,3.6,7.0,"237 Augusta Avenue, Toronto M5T 2L8",Belgian,10.0,Kensington-Chinatown
Sang Ho,CASUAL DINING,3.7,11.0,"536 Dundas Street West, Toronto M5T 1H3",Cantonese,35.0,Kensington-Chinatown
Round Venue,CASUAL DINING,3.2,6.0,"152 Augusta Avenue, Toronto M5T 2L5",Canadian,60.0,Kensington-Chinatown
Don't Call Me Cupcake,DESSERT PARLOR,2.3,10.0,"160 Baldwin Street, Toronto M5T","Bakery, Desserts",20.0,Kensington-Chinatown
Master Mix Hotpot,CASUAL DINING,2.0,8.0,"261B Spadina Avenue, Toronto",Chinese,45.0,Kensington-Chinatown
Ozzy's Burgers,QUICK BITES,3.2,8.0,"Unit 1/2, 66 Nassau Street, Toronto, ON M5T 1M2",Burger,15.0,Kensington-Chinatown
Cookie Martinez,QUICK BITES,3.5,10.0,"Market 707, 707 Dundas Street West, Toronto M5T 2W6",Latin American,20.0,Kensington-Chinatown
Juicy Dumpling,CASUAL DINING,3.2,4.0,"280 Spadina Ave, Toronto, ON M5T 0A1",Asian,25.0,Kensington-Chinatown
The Witches Brew,BEVERAGE SHOP,3.4,4.0,"160 Baldwin Street, Toronto",Beverages,20.0,Kensington-Chinatown
Veggie D'Light,QUICK BITES,3.4,4.0,"160 Baldwin Street, Toronto M5T","Caribbean, Vegetarian",25.0,Kensington-Chinatown
Ten Ren's Tea,BEVERAGE SHOP,3.0,12.0,"454 Dundas Street West, Toronto M5T 1G9","Bubble Tea, Tea, Beverages",15.0,Kensington-Chinatown
The Organic Press,BEVERAGE SHOP,3.6,7.0,"257 Augusta Avenue, Toronto M5T 2M1","Juices, Beverages",20.0,Kensington-Chinatown
Average Joe's,QUICK BITES,3.6,10.0,"161 Baldwin Street, Toronto M5T 1L9",Canadian,25.0,Kensington-Chinatown
Dundas Spring Garden,CASUAL DINING,3.3,10.0,"434 Dundas Street West, Toronto M5T 1G7",Cantonese,40.0,Kensington-Chinatown
