Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Fortune Dragon,QUICK BITES,3.9,64.0,"Credit Valley Town Plaza, 6085 Creditview Road, Mississauga L5V 0B1","Chinese, Asian",35.0,Mississauga
Chako,CASUAL DINING,3.1,38.0,98 Courtneypark Drive East L5T 2S5,"Sushi, Korean, Japanese, Asian",60.0,Mississauga
Fionn MacCool's - Toronto Pearson International...,CASUAL DINING,2.0,58.0,"Terminal 3 (After Security Canada), Near Gate B24, Pearson International Airport, Mississauga L4V 1Y9","Bar Food, Irish, Canadian",60.0,Mississauga
Turtle Jack's,CASUAL DINING,3.6,52.0,"108 Courtneypark Dr E, Mississauga L5T 2Y3","Grill, Canadian",55.0,Mississauga
Haze Lounge,CASUAL DINING,3.8,51.0,"4230 Sherwoodtowne Boulevard, Mississauga L4Z 2G6","Middle Eastern, Lebanese",75.0,Mississauga
Bombay Chaat,QUICK BITES,3.4,10.0,"Newin Centre, Food Court, 2580 Shepard Avenue, Mississauga L5A 4K3",Indian,15.0,Mississauga
On The Bun Burgers,QUICK BITES,3.7,51.0,"5030 Maingate Drive, Unit 14, Mississauga L4W 1N5","Burger, Fast Food",20.0,Mississauga
Calabash Caribbean Cuisine,CASUAL DINING,4.0,46.0,"Sheridan Corporate Centre, 2155 Leanne Boulevard, Unit 108 L5K 2K8","Caribbean, West Indian",25.0,Mississauga
Pho Peter,CASUAL DINING,4.0,44.0,"Rosedale Plaza, 65 Kennedy Road North, Brampton","Vietnamese, Asian",25.0,Mississauga
Shore Grill & Grotto,CASUAL DINING,3.6,44.0,"71 Lakeshore Road East, Mississauga L5G 1C9",Grill,85.0,Mississauga
Fiamma,CASUAL DINING,3.9,53.0,"5555 Eglinton Avenue West, Toronto M9C 5M1","Italian, Pizza",80.0,Mississauga
Culinaria Restaurant,FINE DINING,3.9,49.0,"5732 Kennedy Road, Mississauga L4Z 1T1","American, Steak",110.0,Mississauga
Milestones,CASUAL DINING,3.6,51.0,"730 Matheson Blvd W, Mississauga L5R 3T2","Grill, Canadian",65.0,Mississauga
Bar Burrito,QUICK BITES,3.8,53.0,"40 Bristol Road, Mississauga",Tex-Mex,25.0,Mississauga
The Owl Of Minerva,CASUAL DINING,3.5,57.0,"Golden Square Centre, Ground Floor, 1177 Central Pkwy W, Mississauga L5C 2T1","Korean, Asian",35.0,Mississauga
Airport Bukhara,CASUAL DINING,3.6,57.0,"7166 Airport Road, Mississauga L4T 2H2",Indian,45.0,Mississauga
Panera Bread,CAFÉ,4.1,56.0,55 Square One Drive Unit #1,"Cafe, Sandwich",30.0,Mississauga
Red Lobster,CASUAL DINING,3.9,48.0,"790 Burnhamthorpe Road West, Mississauga, ON L5C 3X3",Seafood,60.0,Mississauga
Bubble Republic,BEVERAGE SHOP,3.6,53.0,"4040 Creditview Road, Mississauga L5C 3Y8","Bubble Tea, Desserts, Taiwanese",15.0,Mississauga
Montreal Deli,CASUAL DINING,3.4,45.0,"2055 Dundas Street East, Mississauga L4X 2V9","Deli, Italian",40.0,Mississauga
Denny's,CASUAL DINING,3.7,54.0,40 Courtney Park Drive East L5T 2Y3,"Diner, Breakfast",30.0,Mississauga
Panagio's,CASUAL DINING,4.0,41.0,"Credit Valley Town Plaza, 6085 Creditview Road, Mississauga L5V 2A8","American, Mexican",35.0,Mississauga
Spice Lounge & Tapas,CASUAL DINING,3.7,38.0,"52 Lakeshore Road East, Mississauga L5G 1E1","Tapas, Spanish, Mediterranean",40.0,Mississauga
Chi's Congee & Noodle House,CASUAL DINING,3.8,42.0,"Golden Square Centre, Ground Floor, 1177 Central Pkwy W, Mississauga L5C 3J2","Cantonese, Chinese, Asian",25.0,Mississauga
Pomodoro,CASUAL DINING,3.9,36.0,"49 Matheson Boulevard East, Mississauga L4Z 2Y5",Italian,30.0,Mississauga
